SYNTH_ID,PERSON_SET
SYN_003204,DEVELOPMENT
SYN_003205,HOLDOUT
SYN_003206,DEVELOPMENT
SYN_003207,DEVELOPMENT
SYN_003208,DEVELOPMENT
SYN_003209,DEVELOPMENT
SYN_003210,DEVELOPMENT
SYN_003211,DEVELOPMENT
SYN_003212,HOLDOUT
SYN_003213,DEVELOPMENT
SYN_003214,DEVELOPMENT
SYN_003215,DEVELOPMENT
SYN_003216,DEVELOPMENT
SYN_003217,DEVELOPMENT
SYN_003218,DEVELOPMENT
SYN_003219,DEVELOPMENT
SYN_003220,DEVELOPMENT
SYN_003221,HOLDOUT
SYN_003222,DEVELOPMENT
SYN_003223,HOLDOUT
SYN_003224,DEVELOPMENT
SYN_003225,HOLDOUT
SYN_003226,DEVELOPMENT
SYN_003227,DEVELOPMENT
SYN_003228,DEVELOPMENT
SYN_003229,DEVELOPMENT
SYN_003230,DEVELOPMENT
SYN_003231,DEVELOPMENT
SYN_003232,HOLDOUT
SYN_003233,DEVELOPMENT
SYN_003234,DEVELOPMENT
SYN_003235,DEVELOPMENT
SYN_003236,HOLDOUT
SYN_003237,DEVELOPMENT
SYN_003238,DEVELOPMENT
SYN_003239,DEVELOPMENT
SYN_003240,DEVELOPMENT
SYN_003241,DEVELOPMENT
SYN_003242,DEVELOPMENT
SYN_003243,HOLDOUT
SYN_003244,DEVELOPMENT
SYN_003245,DEVELOPMENT
SYN_003246,DEVELOPMENT
SYN_003247,DEVELOPMENT
SYN_003248,DEVELOPMENT
SYN_003249,HOLDOUT
SYN_003250,DEVELOPMENT
SYN_003251,DEVELOPMENT
SYN_003252,HOLDOUT
SYN_003253,DEVELOPMENT
SYN_003254,HOLDOUT
SYN_003255,DEVELOPMENT
SYN_003256,DEVELOPMENT
SYN_003257,DEVELOPMENT
SYN_003258,DEVELOPMENT
SYN_003259,DEVELOPMENT
SYN_003260,DEVELOPMENT
SYN_003261,DEVELOPMENT
SYN_003262,DEVELOPMENT
SYN_003263,DEVELOPMENT
SYN_003264,DEVELOPMENT
SYN_003265,DEVELOPMENT
SYN_003266,DEVELOPMENT
SYN_003267,DEVELOPMENT
SYN_003268,DEVELOPMENT
SYN_003269,HOLDOUT
SYN_003270,DEVELOPMENT
SYN_003271,DEVELOPMENT
SYN_003272,DEVELOPMENT
SYN_003273,DEVELOPMENT
SYN_003274,DEVELOPMENT
SYN_003275,DEVELOPMENT
SYN_003276,DEVELOPMENT
SYN_003277,HOLDOUT
SYN_003278,DEVELOPMENT
SYN_003279,DEVELOPMENT
SYN_003280,HOLDOUT
SYN_003281,DEVELOPMENT
SYN_003282,DEVELOPMENT
SYN_003283,DEVELOPMENT
SYN_003284,DEVELOPMENT
SYN_003285,DEVELOPMENT
SYN_003286,HOLDOUT
SYN_003287,DEVELOPMENT
SYN_003288,DEVELOPMENT
SYN_003289,DEVELOPMENT
SYN_003290,DEVELOPMENT
SYN_003291,HOLDOUT
SYN_003292,DEVELOPMENT
SYN_003293,DEVELOPMENT
SYN_003294,DEVELOPMENT
SYN_003295,DEVELOPMENT
SYN_003296,DEVELOPMENT
SYN_003297,DEVELOPMENT
SYN_003298,DEVELOPMENT
SYN_003299,HOLDOUT
SYN_003300,DEVELOPMENT
SYN_003301,DEVELOPMENT
SYN_003302,DEVELOPMENT
SYN_003303,DEVELOPMENT
SYN_003304,DEVELOPMENT
SYN_003305,DEVELOPMENT
SYN_003306,HOLDOUT
SYN_003307,DEVELOPMENT
SYN_003308,DEVELOPMENT
SYN_003309,HOLDOUT
SYN_003310,DEVELOPMENT
SYN_003311,HOLDOUT
SYN_003312,HOLDOUT
SYN_003313,DEVELOPMENT
SYN_003314,DEVELOPMENT
SYN_003315,HOLDOUT
SYN_003316,DEVELOPMENT
SYN_003317,DEVELOPMENT
SYN_003318,DEVELOPMENT
SYN_003319,HOLDOUT
SYN_003320,DEVELOPMENT
SYN_003321,HOLDOUT
SYN_003322,HOLDOUT
SYN_003323,DEVELOPMENT
SYN_003324,DEVELOPMENT
SYN_003325,DEVELOPMENT
SYN_003326,HOLDOUT
SYN_003327,DEVELOPMENT
SYN_003328,DEVELOPMENT
SYN_003329,DEVELOPMENT
SYN_003330,DEVELOPMENT
SYN_003331,DEVELOPMENT
SYN_003332,DEVELOPMENT
SYN_003333,DEVELOPMENT
SYN_003334,DEVELOPMENT
SYN_003335,DEVELOPMENT
SYN_003336,DEVELOPMENT
SYN_003337,DEVELOPMENT
SYN_003338,DEVELOPMENT
SYN_003339,DEVELOPMENT
SYN_003340,DEVELOPMENT
SYN_003341,DEVELOPMENT
SYN_003342,DEVELOPMENT
SYN_003343,DEVELOPMENT
SYN_003344,DEVELOPMENT
SYN_003345,DEVELOPMENT
SYN_003346,DEVELOPMENT
SYN_003347,DEVELOPMENT
SYN_003348,HOLDOUT
SYN_003349,HOLDOUT
SYN_003350,HOLDOUT
SYN_003351,DEVELOPMENT
SYN_003352,HOLDOUT
SYN_003353,DEVELOPMENT
SYN_003354,DEVELOPMENT
SYN_003355,DEVELOPMENT
SYN_003356,DEVELOPMENT
SYN_003357,DEVELOPMENT
SYN_003358,DEVELOPMENT
SYN_003359,HOLDOUT
SYN_003360,HOLDOUT
SYN_003361,HOLDOUT
SYN_003362,DEVELOPMENT
SYN_003363,DEVELOPMENT
SYN_003364,DEVELOPMENT
SYN_003365,DEVELOPMENT
SYN_003366,DEVELOPMENT
SYN_003367,DEVELOPMENT
SYN_003368,DEVELOPMENT
SYN_003369,DEVELOPMENT
SYN_003370,DEVELOPMENT
SYN_003371,DEVELOPMENT
SYN_003372,DEVELOPMENT
SYN_003373,DEVELOPMENT
SYN_003374,DEVELOPMENT
SYN_003375,DEVELOPMENT
SYN_003376,DEVELOPMENT
SYN_003377,DEVELOPMENT
SYN_003378,DEVELOPMENT
SYN_003379,HOLDOUT
SYN_003380,DEVELOPMENT
SYN_003381,DEVELOPMENT
SYN_003382,DEVELOPMENT
SYN_003383,DEVELOPMENT
SYN_003384,DEVELOPMENT
SYN_003385,DEVELOPMENT
SYN_003386,HOLDOUT
SYN_003387,DEVELOPMENT
SYN_003388,DEVELOPMENT
SYN_003389,DEVELOPMENT
SYN_003390,DEVELOPMENT
SYN_003391,DEVELOPMENT
SYN_003392,DEVELOPMENT
SYN_003393,HOLDOUT
SYN_003394,DEVELOPMENT
SYN_003395,DEVELOPMENT
SYN_003396,DEVELOPMENT
SYN_003397,DEVELOPMENT
SYN_003398,DEVELOPMENT
SYN_003399,DEVELOPMENT
SYN_003400,DEVELOPMENT
SYN_003401,DEVELOPMENT
SYN_003402,DEVELOPMENT
SYN_003403,DEVELOPMENT
SYN_003404,DEVELOPMENT
SYN_003405,DEVELOPMENT
SYN_003406,DEVELOPMENT
SYN_003407,DEVELOPMENT
SYN_003408,DEVELOPMENT
SYN_003409,HOLDOUT
SYN_003410,DEVELOPMENT
SYN_003411,HOLDOUT
SYN_003412,DEVELOPMENT
SYN_003413,DEVELOPMENT
SYN_003414,HOLDOUT
SYN_003415,DEVELOPMENT
SYN_003416,DEVELOPMENT
SYN_003417,DEVELOPMENT
SYN_003418,DEVELOPMENT
SYN_003419,DEVELOPMENT
SYN_003420,DEVELOPMENT
SYN_003421,DEVELOPMENT
SYN_003422,DEVELOPMENT
SYN_003423,DEVELOPMENT
SYN_003424,DEVELOPMENT
SYN_003425,DEVELOPMENT
SYN_003426,DEVELOPMENT
SYN_003427,DEVELOPMENT
SYN_003428,DEVELOPMENT
SYN_003429,DEVELOPMENT
SYN_003430,DEVELOPMENT
SYN_003431,DEVELOPMENT
SYN_003432,DEVELOPMENT
SYN_003433,DEVELOPMENT
SYN_003434,DEVELOPMENT
SYN_003435,DEVELOPMENT
SYN_003436,DEVELOPMENT
SYN_003437,DEVELOPMENT
SYN_003438,DEVELOPMENT
SYN_003439,DEVELOPMENT
SYN_003440,DEVELOPMENT
SYN_003441,HOLDOUT
SYN_003442,DEVELOPMENT
SYN_003443,HOLDOUT
SYN_003444,DEVELOPMENT
SYN_003445,DEVELOPMENT
SYN_003446,DEVELOPMENT
SYN_003447,HOLDOUT
SYN_003448,HOLDOUT
SYN_003449,DEVELOPMENT
SYN_003450,DEVELOPMENT
SYN_003451,DEVELOPMENT
SYN_003452,HOLDOUT
SYN_003453,DEVELOPMENT
SYN_003454,DEVELOPMENT
SYN_003455,DEVELOPMENT
SYN_003456,DEVELOPMENT
SYN_003457,DEVELOPMENT
SYN_003458,HOLDOUT
SYN_003459,DEVELOPMENT
SYN_003460,DEVELOPMENT
SYN_003461,HOLDOUT
SYN_003462,DEVELOPMENT
SYN_003463,DEVELOPMENT
SYN_003464,DEVELOPMENT
SYN_003465,DEVELOPMENT
SYN_003466,DEVELOPMENT
SYN_003467,DEVELOPMENT
SYN_003468,DEVELOPMENT
SYN_003469,DEVELOPMENT
SYN_003470,DEVELOPMENT
SYN_003471,DEVELOPMENT
SYN_003472,DEVELOPMENT
SYN_003473,DEVELOPMENT
SYN_003474,DEVELOPMENT
SYN_003475,DEVELOPMENT
SYN_003476,DEVELOPMENT
SYN_003477,DEVELOPMENT
SYN_003478,HOLDOUT
SYN_003479,HOLDOUT
SYN_003480,HOLDOUT
SYN_003481,DEVELOPMENT
SYN_003482,DEVELOPMENT
SYN_003483,HOLDOUT
SYN_003484,DEVELOPMENT
SYN_003485,HOLDOUT
SYN_003486,DEVELOPMENT
SYN_003487,DEVELOPMENT
SYN_003488,DEVELOPMENT
SYN_003489,DEVELOPMENT
SYN_003490,DEVELOPMENT
SYN_003491,DEVELOPMENT
SYN_003492,DEVELOPMENT
SYN_003493,DEVELOPMENT
SYN_003494,HOLDOUT
SYN_003495,DEVELOPMENT
SYN_003496,DEVELOPMENT
SYN_003497,HOLDOUT
SYN_003498,DEVELOPMENT
SYN_003499,DEVELOPMENT
SYN_003500,DEVELOPMENT
SYN_003501,DEVELOPMENT
SYN_003502,HOLDOUT
SYN_003503,DEVELOPMENT
SYN_003504,DEVELOPMENT
SYN_003505,DEVELOPMENT
SYN_003506,DEVELOPMENT
SYN_003507,DEVELOPMENT
SYN_003508,DEVELOPMENT
SYN_003509,HOLDOUT
SYN_003510,DEVELOPMENT
SYN_003511,DEVELOPMENT
SYN_003512,DEVELOPMENT
SYN_003513,DEVELOPMENT
SYN_003514,HOLDOUT
SYN_003515,DEVELOPMENT
SYN_003516,DEVELOPMENT
SYN_003517,HOLDOUT
SYN_003518,HOLDOUT
SYN_003519,HOLDOUT
SYN_003520,DEVELOPMENT
SYN_003521,DEVELOPMENT
SYN_003522,DEVELOPMENT
SYN_003523,DEVELOPMENT
SYN_003524,DEVELOPMENT
SYN_003525,DEVELOPMENT
SYN_003526,DEVELOPMENT
SYN_003527,DEVELOPMENT
SYN_003528,DEVELOPMENT
SYN_003529,DEVELOPMENT
SYN_003530,HOLDOUT
SYN_003531,DEVELOPMENT
SYN_003532,DEVELOPMENT
SYN_003533,DEVELOPMENT
SYN_003534,DEVELOPMENT
SYN_003535,DEVELOPMENT
SYN_003536,DEVELOPMENT
SYN_003537,DEVELOPMENT
SYN_003538,DEVELOPMENT
SYN_003539,DEVELOPMENT
SYN_003540,DEVELOPMENT
SYN_003541,HOLDOUT
SYN_003542,DEVELOPMENT
SYN_003543,DEVELOPMENT
SYN_003544,DEVELOPMENT
SYN_003545,DEVELOPMENT
SYN_003546,DEVELOPMENT
SYN_003547,DEVELOPMENT
SYN_003548,DEVELOPMENT
SYN_003549,DEVELOPMENT
SYN_003550,DEVELOPMENT
SYN_003551,DEVELOPMENT
SYN_003552,DEVELOPMENT
SYN_003553,DEVELOPMENT
SYN_003554,DEVELOPMENT
SYN_003555,HOLDOUT
SYN_003556,HOLDOUT
SYN_003557,DEVELOPMENT
SYN_003558,DEVELOPMENT
SYN_003559,HOLDOUT
SYN_003560,HOLDOUT
SYN_003561,DEVELOPMENT
SYN_003562,HOLDOUT
SYN_003563,DEVELOPMENT
SYN_003564,DEVELOPMENT
SYN_003565,DEVELOPMENT
SYN_003566,DEVELOPMENT
SYN_003567,DEVELOPMENT
SYN_003568,DEVELOPMENT
SYN_003569,DEVELOPMENT
SYN_003570,DEVELOPMENT
SYN_003571,DEVELOPMENT
SYN_003572,DEVELOPMENT
SYN_003573,DEVELOPMENT
SYN_003574,DEVELOPMENT
SYN_003575,DEVELOPMENT
SYN_003576,DEVELOPMENT
SYN_003577,HOLDOUT
SYN_003578,DEVELOPMENT
SYN_003579,HOLDOUT
SYN_003580,DEVELOPMENT
SYN_003581,DEVELOPMENT
SYN_003582,DEVELOPMENT
SYN_003583,DEVELOPMENT
SYN_003584,DEVELOPMENT
SYN_003585,DEVELOPMENT
SYN_003586,HOLDOUT
SYN_003587,DEVELOPMENT
SYN_003588,DEVELOPMENT
SYN_003589,DEVELOPMENT
SYN_003590,DEVELOPMENT
SYN_003591,DEVELOPMENT
SYN_003592,DEVELOPMENT
SYN_003593,DEVELOPMENT
SYN_003594,DEVELOPMENT
SYN_003595,HOLDOUT
SYN_003596,DEVELOPMENT
SYN_003597,DEVELOPMENT
SYN_003598,DEVELOPMENT
SYN_003599,DEVELOPMENT
SYN_003600,DEVELOPMENT
SYN_003601,HOLDOUT
SYN_003602,HOLDOUT
SYN_003603,DEVELOPMENT
SYN_003604,DEVELOPMENT
SYN_003605,DEVELOPMENT
SYN_003606,DEVELOPMENT
SYN_003607,DEVELOPMENT
SYN_003608,DEVELOPMENT
SYN_003609,DEVELOPMENT
SYN_003610,DEVELOPMENT
SYN_003611,DEVELOPMENT
SYN_003612,DEVELOPMENT
SYN_003613,HOLDOUT
SYN_003614,DEVELOPMENT
SYN_003615,DEVELOPMENT
SYN_003616,DEVELOPMENT
SYN_003617,DEVELOPMENT
SYN_003618,DEVELOPMENT
SYN_003619,HOLDOUT
SYN_003620,DEVELOPMENT
SYN_003621,DEVELOPMENT
SYN_003622,HOLDOUT
SYN_003623,DEVELOPMENT
SYN_003624,HOLDOUT
SYN_003625,DEVELOPMENT
SYN_003626,DEVELOPMENT
SYN_003627,HOLDOUT
SYN_003628,DEVELOPMENT
SYN_003629,HOLDOUT
SYN_003630,DEVELOPMENT
SYN_003631,DEVELOPMENT
SYN_003632,DEVELOPMENT
SYN_003633,DEVELOPMENT
SYN_003634,HOLDOUT
SYN_003635,DEVELOPMENT
SYN_003636,DEVELOPMENT
SYN_003637,DEVELOPMENT
SYN_003638,DEVELOPMENT
SYN_003639,DEVELOPMENT
SYN_003640,DEVELOPMENT
SYN_003641,DEVELOPMENT
SYN_003642,DEVELOPMENT
SYN_003643,DEVELOPMENT
SYN_003644,DEVELOPMENT
SYN_003645,DEVELOPMENT
SYN_003646,DEVELOPMENT
SYN_003647,DEVELOPMENT
SYN_003648,DEVELOPMENT
SYN_003649,DEVELOPMENT
SYN_003650,DEVELOPMENT
SYN_003651,DEVELOPMENT
SYN_003652,HOLDOUT
SYN_003653,DEVELOPMENT
SYN_003654,HOLDOUT
SYN_003655,DEVELOPMENT
SYN_003656,DEVELOPMENT
SYN_003657,DEVELOPMENT
SYN_003658,DEVELOPMENT
SYN_003659,DEVELOPMENT
SYN_003660,DEVELOPMENT
SYN_003661,HOLDOUT
SYN_003662,HOLDOUT
SYN_003663,DEVELOPMENT
SYN_003664,DEVELOPMENT
SYN_003665,DEVELOPMENT
SYN_003666,DEVELOPMENT
SYN_003667,DEVELOPMENT
SYN_003668,DEVELOPMENT
SYN_003669,DEVELOPMENT
SYN_003670,HOLDOUT
SYN_003671,DEVELOPMENT
SYN_003672,DEVELOPMENT
SYN_003673,HOLDOUT
SYN_003674,DEVELOPMENT
SYN_003675,DEVELOPMENT
SYN_003676,DEVELOPMENT
SYN_003677,DEVELOPMENT
SYN_003678,DEVELOPMENT
SYN_003679,DEVELOPMENT
SYN_003680,DEVELOPMENT
SYN_003681,HOLDOUT
SYN_003682,DEVELOPMENT
SYN_003683,HOLDOUT
SYN_003684,HOLDOUT
SYN_003685,DEVELOPMENT
SYN_003686,DEVELOPMENT
SYN_003687,DEVELOPMENT
SYN_003688,HOLDOUT
SYN_003689,DEVELOPMENT
SYN_003690,DEVELOPMENT
SYN_003691,DEVELOPMENT
SYN_003692,DEVELOPMENT
SYN_003693,HOLDOUT
SYN_003694,DEVELOPMENT
SYN_003695,DEVELOPMENT
SYN_003696,DEVELOPMENT
SYN_003697,DEVELOPMENT
SYN_003698,DEVELOPMENT
SYN_003699,HOLDOUT
SYN_003700,DEVELOPMENT
SYN_003701,DEVELOPMENT
SYN_003702,HOLDOUT
SYN_003703,HOLDOUT
SYN_003704,DEVELOPMENT
SYN_003705,DEVELOPMENT
SYN_003706,DEVELOPMENT
SYN_003707,HOLDOUT
SYN_003708,DEVELOPMENT
SYN_003709,DEVELOPMENT
SYN_003710,DEVELOPMENT
SYN_003711,DEVELOPMENT
SYN_003712,DEVELOPMENT
SYN_003713,DEVELOPMENT
SYN_003714,HOLDOUT
SYN_003715,DEVELOPMENT
SYN_003716,DEVELOPMENT
SYN_003717,DEVELOPMENT
SYN_003718,DEVELOPMENT
SYN_003719,DEVELOPMENT
SYN_003720,DEVELOPMENT
SYN_003721,DEVELOPMENT
SYN_003722,DEVELOPMENT
SYN_003723,DEVELOPMENT
SYN_003724,DEVELOPMENT
SYN_003725,HOLDOUT
SYN_003726,HOLDOUT
SYN_003727,DEVELOPMENT
SYN_003728,HOLDOUT
SYN_003729,DEVELOPMENT
SYN_003730,DEVELOPMENT
SYN_003731,HOLDOUT
SYN_003732,DEVELOPMENT
SYN_003733,DEVELOPMENT
SYN_003734,DEVELOPMENT
SYN_003735,DEVELOPMENT
SYN_003736,DEVELOPMENT
SYN_003737,DEVELOPMENT
SYN_003738,DEVELOPMENT
SYN_003739,DEVELOPMENT
SYN_003740,DEVELOPMENT
SYN_003741,DEVELOPMENT
SYN_003742,DEVELOPMENT
SYN_003743,DEVELOPMENT
SYN_003744,DEVELOPMENT
SYN_003745,DEVELOPMENT
SYN_003746,DEVELOPMENT
SYN_003747,DEVELOPMENT
SYN_003748,DEVELOPMENT
SYN_003749,DEVELOPMENT
SYN_003750,HOLDOUT
SYN_003751,HOLDOUT
SYN_003752,HOLDOUT
SYN_003753,DEVELOPMENT
SYN_003754,DEVELOPMENT
SYN_003755,DEVELOPMENT
SYN_003756,HOLDOUT
SYN_003757,DEVELOPMENT
SYN_003758,HOLDOUT
SYN_003759,DEVELOPMENT
SYN_003760,DEVELOPMENT
SYN_003761,DEVELOPMENT
SYN_003762,DEVELOPMENT
SYN_003763,HOLDOUT
SYN_003764,DEVELOPMENT
SYN_003765,DEVELOPMENT
SYN_003766,DEVELOPMENT
SYN_003767,DEVELOPMENT
SYN_003768,DEVELOPMENT
SYN_003769,DEVELOPMENT
SYN_003770,DEVELOPMENT
SYN_003771,DEVELOPMENT
SYN_003772,DEVELOPMENT
SYN_003773,DEVELOPMENT
SYN_003774,DEVELOPMENT
SYN_003775,DEVELOPMENT
SYN_003776,HOLDOUT
SYN_003777,DEVELOPMENT
SYN_003778,DEVELOPMENT
SYN_003779,DEVELOPMENT
SYN_003780,HOLDOUT
SYN_003781,HOLDOUT
SYN_003782,DEVELOPMENT
SYN_003783,HOLDOUT
SYN_003784,DEVELOPMENT
SYN_003785,HOLDOUT
SYN_003786,HOLDOUT
SYN_003787,DEVELOPMENT
SYN_003788,HOLDOUT
SYN_003789,DEVELOPMENT
SYN_003790,DEVELOPMENT
SYN_003791,DEVELOPMENT
SYN_003792,DEVELOPMENT
SYN_003793,HOLDOUT
SYN_003794,DEVELOPMENT
SYN_003795,DEVELOPMENT
SYN_003796,DEVELOPMENT
SYN_003797,DEVELOPMENT
SYN_003798,HOLDOUT
SYN_003799,DEVELOPMENT
SYN_003800,HOLDOUT
SYN_003801,DEVELOPMENT
SYN_003802,DEVELOPMENT
SYN_003803,DEVELOPMENT
SYN_003804,DEVELOPMENT
SYN_003805,DEVELOPMENT
SYN_003806,DEVELOPMENT
SYN_003807,HOLDOUT
SYN_003808,HOLDOUT
SYN_003809,DEVELOPMENT
SYN_003810,DEVELOPMENT
SYN_003811,HOLDOUT
SYN_003812,DEVELOPMENT
SYN_003813,DEVELOPMENT
SYN_003814,DEVELOPMENT
SYN_003815,DEVELOPMENT
SYN_003816,DEVELOPMENT
SYN_003817,DEVELOPMENT
SYN_003818,DEVELOPMENT
SYN_003819,DEVELOPMENT
SYN_003820,HOLDOUT
SYN_003821,DEVELOPMENT
SYN_003822,DEVELOPMENT
SYN_003823,DEVELOPMENT
SYN_003824,DEVELOPMENT
SYN_003825,HOLDOUT
SYN_003826,DEVELOPMENT
SYN_003827,DEVELOPMENT
SYN_003828,DEVELOPMENT
SYN_003829,DEVELOPMENT
SYN_003830,DEVELOPMENT
SYN_003831,DEVELOPMENT
SYN_003832,DEVELOPMENT
SYN_003833,HOLDOUT
SYN_003834,DEVELOPMENT
SYN_003835,DEVELOPMENT
SYN_003836,DEVELOPMENT
SYN_003837,DEVELOPMENT
SYN_003838,DEVELOPMENT
SYN_003839,DEVELOPMENT
SYN_003840,DEVELOPMENT
SYN_003841,DEVELOPMENT
SYN_003842,DEVELOPMENT
SYN_003843,DEVELOPMENT
SYN_003844,DEVELOPMENT
SYN_003845,DEVELOPMENT
SYN_003846,DEVELOPMENT
SYN_003847,DEVELOPMENT
SYN_003848,DEVELOPMENT
SYN_003849,DEVELOPMENT
SYN_003850,DEVELOPMENT
SYN_003851,HOLDOUT
SYN_003852,DEVELOPMENT
SYN_003853,DEVELOPMENT
SYN_003854,HOLDOUT
SYN_003855,DEVELOPMENT
SYN_003856,DEVELOPMENT
SYN_003857,DEVELOPMENT
SYN_003858,HOLDOUT
SYN_003859,DEVELOPMENT
SYN_003860,DEVELOPMENT
SYN_003861,DEVELOPMENT
SYN_003862,DEVELOPMENT
SYN_003863,DEVELOPMENT
SYN_003864,DEVELOPMENT
SYN_003865,HOLDOUT
SYN_003866,DEVELOPMENT
SYN_003867,DEVELOPMENT
SYN_003868,DEVELOPMENT
SYN_003869,HOLDOUT
SYN_003870,DEVELOPMENT
SYN_003871,DEVELOPMENT
SYN_003872,DEVELOPMENT
SYN_003873,HOLDOUT
SYN_003874,HOLDOUT
SYN_003875,DEVELOPMENT
SYN_003876,DEVELOPMENT
SYN_003877,DEVELOPMENT
SYN_003878,DEVELOPMENT
SYN_003879,DEVELOPMENT
SYN_003880,DEVELOPMENT
SYN_003881,DEVELOPMENT
SYN_003882,DEVELOPMENT
SYN_003883,DEVELOPMENT
SYN_003884,DEVELOPMENT
SYN_003885,DEVELOPMENT
SYN_003886,DEVELOPMENT
SYN_003887,DEVELOPMENT
SYN_003888,DEVELOPMENT
SYN_003889,HOLDOUT
SYN_003890,DEVELOPMENT
SYN_003891,DEVELOPMENT
SYN_003892,DEVELOPMENT
SYN_003893,DEVELOPMENT
SYN_003894,HOLDOUT
SYN_003895,DEVELOPMENT
SYN_003896,DEVELOPMENT
SYN_003897,HOLDOUT
SYN_003898,DEVELOPMENT
SYN_003899,DEVELOPMENT
SYN_003900,DEVELOPMENT
SYN_003901,DEVELOPMENT
SYN_003902,DEVELOPMENT
SYN_003903,DEVELOPMENT
SYN_003904,DEVELOPMENT
SYN_003905,DEVELOPMENT
SYN_003906,DEVELOPMENT
SYN_003907,DEVELOPMENT
SYN_003908,DEVELOPMENT
SYN_003909,DEVELOPMENT
SYN_003910,DEVELOPMENT
SYN_003911,DEVELOPMENT
SYN_003912,DEVELOPMENT
SYN_003913,DEVELOPMENT
SYN_003914,DEVELOPMENT
SYN_003915,DEVELOPMENT
SYN_003916,HOLDOUT
SYN_003917,DEVELOPMENT
SYN_003918,DEVELOPMENT
SYN_003919,DEVELOPMENT
SYN_003920,DEVELOPMENT
SYN_003921,HOLDOUT
SYN_003922,DEVELOPMENT
SYN_003923,HOLDOUT
SYN_003924,DEVELOPMENT
SYN_003925,DEVELOPMENT
SYN_003926,HOLDOUT
SYN_003927,DEVELOPMENT
SYN_003928,DEVELOPMENT
SYN_003929,DEVELOPMENT
SYN_003930,DEVELOPMENT
SYN_003931,DEVELOPMENT
SYN_003932,DEVELOPMENT
SYN_003933,DEVELOPMENT
SYN_003934,DEVELOPMENT
SYN_003935,DEVELOPMENT
SYN_003936,HOLDOUT
SYN_003937,DEVELOPMENT
SYN_003938,DEVELOPMENT
SYN_003939,DEVELOPMENT
SYN_003940,DEVELOPMENT
SYN_003941,DEVELOPMENT
SYN_003942,DEVELOPMENT
SYN_003943,HOLDOUT
SYN_003944,DEVELOPMENT
SYN_003945,HOLDOUT
SYN_003946,DEVELOPMENT
SYN_003947,DEVELOPMENT
SYN_003948,HOLDOUT
SYN_003949,DEVELOPMENT
SYN_003950,HOLDOUT
SYN_003951,DEVELOPMENT
SYN_003952,DEVELOPMENT
SYN_003953,DEVELOPMENT
SYN_003954,DEVELOPMENT
SYN_003955,DEVELOPMENT
SYN_003956,DEVELOPMENT
SYN_003957,DEVELOPMENT
SYN_003958,DEVELOPMENT
SYN_003959,DEVELOPMENT
SYN_003960,DEVELOPMENT
SYN_003961,HOLDOUT
SYN_003962,DEVELOPMENT
SYN_003963,DEVELOPMENT
SYN_003964,DEVELOPMENT
SYN_003965,DEVELOPMENT
SYN_003966,DEVELOPMENT
SYN_003967,DEVELOPMENT
SYN_003968,DEVELOPMENT
SYN_003969,HOLDOUT
SYN_003970,DEVELOPMENT
SYN_003971,DEVELOPMENT
SYN_003972,HOLDOUT
SYN_003973,HOLDOUT
SYN_003974,DEVELOPMENT
SYN_003975,DEVELOPMENT
SYN_003976,DEVELOPMENT
SYN_003977,DEVELOPMENT
SYN_003978,DEVELOPMENT
SYN_003979,DEVELOPMENT
SYN_003980,DEVELOPMENT
SYN_003981,HOLDOUT
SYN_003982,HOLDOUT
SYN_003983,DEVELOPMENT
SYN_003984,DEVELOPMENT
SYN_003985,DEVELOPMENT
SYN_003986,HOLDOUT
SYN_003987,HOLDOUT
SYN_003988,DEVELOPMENT
SYN_003989,DEVELOPMENT
SYN_003990,DEVELOPMENT
SYN_003991,DEVELOPMENT
SYN_003992,DEVELOPMENT
SYN_003993,DEVELOPMENT
SYN_003994,HOLDOUT
SYN_003995,DEVELOPMENT
SYN_003996,DEVELOPMENT
SYN_003997,HOLDOUT
SYN_003998,DEVELOPMENT
SYN_003999,HOLDOUT
SYN_004000,DEVELOPMENT
SYN_004001,DEVELOPMENT
SYN_004002,DEVELOPMENT
SYN_004003,DEVELOPMENT
SYN_004004,DEVELOPMENT
SYN_004005,DEVELOPMENT
SYN_004006,DEVELOPMENT
SYN_004007,DEVELOPMENT
SYN_004008,DEVELOPMENT
SYN_004009,DEVELOPMENT
SYN_004010,DEVELOPMENT
SYN_004011,DEVELOPMENT
SYN_004012,DEVELOPMENT
SYN_004013,HOLDOUT
SYN_004014,DEVELOPMENT
SYN_004015,DEVELOPMENT
SYN_004016,DEVELOPMENT
SYN_004017,DEVELOPMENT
SYN_004018,HOLDOUT
SYN_004019,DEVELOPMENT
SYN_004020,DEVELOPMENT
SYN_004021,DEVELOPMENT
SYN_004022,HOLDOUT
SYN_004023,DEVELOPMENT
SYN_004024,DEVELOPMENT
SYN_004025,DEVELOPMENT
SYN_004026,DEVELOPMENT
SYN_004027,DEVELOPMENT
SYN_004028,DEVELOPMENT
SYN_004029,HOLDOUT
SYN_004030,DEVELOPMENT
SYN_004031,DEVELOPMENT
SYN_004032,DEVELOPMENT
SYN_004033,DEVELOPMENT
SYN_004034,DEVELOPMENT
SYN_004035,DEVELOPMENT
SYN_004036,DEVELOPMENT
SYN_004037,DEVELOPMENT
SYN_004038,DEVELOPMENT
SYN_004039,DEVELOPMENT
SYN_004040,DEVELOPMENT
SYN_004041,DEVELOPMENT
SYN_004042,HOLDOUT
SYN_004043,DEVELOPMENT
